tool,sample,known,rank,metric,value
kraken,marine2,90,species,Purity,0.00353340883352208
kraken,marine2,90,species,F1 score,0.00704161776654329
kraken,marine2,90,species,Jaccard index,0.00353324877695235
kraken,marine2,90,kingdom,L1 norm error,0.0234899727571152
kraken,marine2,90,phylum,L1 norm error,0.382063483843467
kraken,marine2,90,class,L1 norm error,0.42355465827949
kraken,marine2,90,order,L1 norm error,0.654476565377538
kraken,marine2,90,family,L1 norm error,0.882721289492618
kraken,marine2,90,genus,L1 norm error,0.982313457549768
kraken,marine2,90,species,L1 norm error,0.84643612771913
kraken,marine2,90,na,Weighted UniFrac error,0.0342862223274269
kraken,marine2,90,na,Unweighted UniFrac error,62.7338261046623
kraken,marine2,90,na,Weighted UniFrac (CAMI),4.22940119448082
kraken,marine2,90,na,Unweighted UniFrac (CAMI),173175.729399997
kraken,marine2,90,phylum,Sum of abundances,0.999920000000002
kraken,marine2,90,class,Sum of abundances,0.999900000000003
kraken,marine2,90,order,Sum of abundances,0.999540000000006
kraken,marine2,90,family,Sum of abundances,0.999010000000017
kraken,marine2,90,genus,Sum of abundances,0.994660000000071
kraken,marine2,90,species,Sum of abundances,0.962920000000182
kraken,marine2,90,phylum,Taxon counts,122
kraken,marine2,90,class,Taxon counts,280
kraken,marine2,90,order,Taxon counts,809
kraken,marine2,90,family,Taxon counts,1614
kraken,marine2,90,genus,Taxon counts,6591
kraken,marine2,90,species,Taxon counts,22075
sourmash,marine2,90,kingdom,Bray-Curtis distance,0.0232922652901222
sourmash,marine2,90,phylum,Bray-Curtis distance,0.265340196297637
sourmash,marine2,90,class,Bray-Curtis distance,0.353138473336385
sourmash,marine2,90,order,Bray-Curtis distance,0.481350643940876
sourmash,marine2,90,family,Bray-Curtis distance,0.636440296791783
sourmash,marine2,90,genus,Bray-Curtis distance,0.740774819539059
sourmash,marine2,90,species,Bray-Curtis distance,0.781021866023694
sourmash,marine2,90,phylum,Shannon diversity,1.45426270989608
sourmash,marine2,90,phylum,Shannon equitability,0.585238367010749
sourmash,marine2,90,class,Shannon diversity,1.73697088244624
sourmash,marine2,90,class,Shannon equitability,0.658178533279332
sourmash,marine2,90,order,Shannon diversity,2.77904099762758
sourmash,marine2,90,order,Shannon equitability,0.794804801297789
sourmash,marine2,90,family,Shannon diversity,3.02172639244947
sourmash,marine2,90,family,Shannon equitability,0.789242469984372
sourmash,marine2,90,genus,Shannon diversity,3.35872379125359
sourmash,marine2,90,genus,Shannon equitability,0.807602359559556
sourmash,marine2,90,species,Shannon diversity,3.14191926992325
sourmash,marine2,90,species,Shannon equitability,0.739536963305548
sourmash,marine2,90,kingdom,True positives,2
sourmash,marine2,90,kingdom,False negatives,0
sourmash,marine2,90,kingdom,False positives,0
sourmash,marine2,90,kingdom,Completeness,1
sourmash,marine2,90,kingdom,Purity,1
sourmash,marine2,90,kingdom,F1 score,1
sourmash,marine2,90,kingdom,Jaccard index,1
sourmash,marine2,90,phylum,True positives,12
sourmash,marine2,90,phylum,False negatives,22
sourmash,marine2,90,phylum,False positives,0
sourmash,marine2,90,phylum,Completeness,0.352941176470588
sourmash,marine2,90,phylum,Purity,1
sourmash,marine2,90,phylum,F1 score,0.521739130434783
sourmash,marine2,90,phylum,Jaccard index,0.352941176470588
sourmash,marine2,90,class,True positives,14
sourmash,marine2,90,class,False negatives,50
sourmash,marine2,90,class,False positives,0
sourmash,marine2,90,class,Completeness,0.21875
sourmash,marine2,90,class,Purity,1
sourmash,marine2,90,class,F1 score,0.358974358974359
sourmash,marine2,90,class,Jaccard index,0.21875
sourmash,marine2,90,order,True positives,33
sourmash,marine2,90,order,False negatives,89
sourmash,marine2,90,order,False positives,0
sourmash,marine2,90,order,Completeness,0.270491803278689
sourmash,marine2,90,order,Purity,1
sourmash,marine2,90,order,F1 score,0.425806451612903
sourmash,marine2,90,order,Jaccard index,0.270491803278689
sourmash,marine2,90,family,True positives,45
sourmash,marine2,90,family,False negatives,157
sourmash,marine2,90,family,False positives,1
sourmash,marine2,90,family,Completeness,0.222772277227723
sourmash,marine2,90,family,Purity,0.978260869565217
sourmash,marine2,90,family,F1 score,0.362903225806452
sourmash,marine2,90,family,Jaccard index,0.221674876847291
sourmash,marine2,90,genus,True positives,63
sourmash,marine2,90,genus,False negatives,239
sourmash,marine2,90,genus,False positives,1
sourmash,marine2,90,genus,Completeness,0.208609271523179
sourmash,marine2,90,genus,Purity,0.984375
sourmash,marine2,90,genus,F1 score,0.344262295081967
sourmash,marine2,90,genus,Jaccard index,0.207920792079208
sourmash,marine2,90,species,True positives,55
sourmash,marine2,90,species,False negatives,24
sourmash,marine2,90,species,False positives,15
sourmash,marine2,90,species,Completeness,0.69620253164557
sourmash,marine2,90,species,Purity,0.785714285714286
sourmash,marine2,90,species,F1 score,0.738255033557047
sourmash,marine2,90,species,Jaccard index,0.585106382978723
sourmash,marine2,90,kingdom,L1 norm error,0.0465845305802444
sourmash,marine2,90,phylum,L1 norm error,0.525265286548383
sourmash,marine2,90,class,L1 norm error,0.699070039053661
sourmash,marine2,90,order,L1 norm error,0.95393948213538
sourmash,marine2,90,family,L1 norm error,1.2252038982004
sourmash,marine2,90,genus,L1 norm error,1.28763512300361
sourmash,marine2,90,species,L1 norm error,0.722609709076087
sourmash,marine2,90,na,Weighted UniFrac error,0.0470260693928535
sourmash,marine2,90,na,Unweighted UniFrac error,0.760924482902277
sourmash,marine2,90,na,Weighted UniFrac (CAMI),5.46030806859775
sourmash,marine2,90,na,Unweighted UniFrac (CAMI),1901.13605442177
sourmash,marine2,90,phylum,Sum of abundances,0.979591836734694
sourmash,marine2,90,class,Sum of abundances,0.979591836734694
sourmash,marine2,90,order,Sum of abundances,0.98639455782313
sourmash,marine2,90,family,Sum of abundances,0.938775510204082
sourmash,marine2,90,genus,Sum of abundances,0.904761904761906
sourmash,marine2,90,species,Sum of abundances,0.802721088435375
sourmash,marine2,90,phylum,Taxon counts,12
sourmash,marine2,90,class,Taxon counts,14
sourmash,marine2,90,order,Taxon counts,33
sourmash,marine2,90,family,Taxon counts,46
sourmash,marine2,90,genus,Taxon counts,64
sourmash,marine2,90,species,Taxon counts,70
metabuli,marine2,90,kingdom,Bray-Curtis distance,0.00573706080404922
metabuli,marine2,90,phylum,Bray-Curtis distance,0.218190742543105
metabuli,marine2,90,class,Bray-Curtis distance,0.231017886122447
metabuli,marine2,90,order,Bray-Curtis distance,0.362606681915606
metabuli,marine2,90,family,Bray-Curtis distance,0.459220866890003
metabuli,marine2,90,genus,Bray-Curtis distance,0.630919156305061
metabuli,marine2,90,species,Bray-Curtis distance,0.947049974412552
metabuli,marine2,90,phylum,Shannon diversity,1.70565466680885
metabuli,marine2,90,phylum,Shannon equitability,0.421873123494274
metabuli,marine2,90,class,Shannon diversity,2.15818758638361
metabuli,marine2,90,class,Shannon equitability,0.45001706514584
metabuli,marine2,90,order,Shannon diversity,3.32733264002154
metabuli,marine2,90,order,Shannon equitability,0.584731538794641
metabuli,marine2,90,family,Shannon diversity,4.1023696305184
metabuli,marine2,90,family,Shannon equitability,0.635979914958629
metabuli,marine2,90,genus,Shannon diversity,5.22875753928252
metabuli,marine2,90,genus,Shannon equitability,0.678675029029141
metabuli,marine2,90,species,Shannon diversity,5.90008214973734
metabuli,marine2,90,species,Shannon equitability,0.668133824771588
metabuli,marine2,90,kingdom,True positives,2
metabuli,marine2,90,kingdom,False negatives,0
metabuli,marine2,90,kingdom,False positives,0
metabuli,marine2,90,kingdom,Completeness,1
metabuli,marine2,90,kingdom,Purity,1
metabuli,marine2,90,kingdom,F1 score,1
metabuli,marine2,90,kingdom,Jaccard index,1
metabuli,marine2,90,phylum,True positives,30
metabuli,marine2,90,phylum,False negatives,4
metabuli,marine2,90,phylum,False positives,27
metabuli,marine2,90,phylum,Completeness,0.882352941176471
metabuli,marine2,90,phylum,Purity,0.526315789473684
metabuli,marine2,90,phylum,F1 score,0.65934065934066
metabuli,marine2,90,phylum,Jaccard index,0.491803278688525
metabuli,marine2,90,class,True positives,48
metabuli,marine2,90,class,False negatives,16
metabuli,marine2,90,class,False positives,73
metabuli,marine2,90,class,Completeness,0.75
metabuli,marine2,90,class,Purity,0.396694214876033
metabuli,marine2,90,class,F1 score,0.518918918918919
metabuli,marine2,90,class,Jaccard index,0.35036496350365
metabuli,marine2,90,order,True positives,85
metabuli,marine2,90,order,False negatives,37
metabuli,marine2,90,order,False positives,211
metabuli,marine2,90,order,Completeness,0.69672131147541
metabuli,marine2,90,order,Purity,0.287162162162162
metabuli,marine2,90,order,F1 score,0.406698564593301
metabuli,marine2,90,order,Jaccard index,0.255255255255255
metabuli,marine2,90,family,True positives,137
metabuli,marine2,90,family,False negatives,65
metabuli,marine2,90,family,False positives,496
metabuli,marine2,90,family,Completeness,0.678217821782178
metabuli,marine2,90,family,Purity,0.216429699842022
metabuli,marine2,90,family,F1 score,0.32814371257485
metabuli,marine2,90,family,Jaccard index,0.196275071633238
metabuli,marine2,90,genus,True positives,153
metabuli,marine2,90,genus,False negatives,149
metabuli,marine2,90,genus,False positives,2065
metabuli,marine2,90,genus,Completeness,0.506622516556291
metabuli,marine2,90,genus,Purity,0.0689810640216411
metabuli,marine2,90,genus,F1 score,0.121428571428571
metabuli,marine2,90,genus,Jaccard index,0.064638783269962
metabuli,marine2,90,species,True positives,19
metabuli,marine2,90,species,False negatives,60
metabuli,marine2,90,species,False positives,6822
metabuli,marine2,90,species,Completeness,0.240506329113924
metabuli,marine2,90,species,Purity,0.00277737172927935
metabuli,marine2,90,species,F1 score,0.00549132947976879
metabuli,marine2,90,species,Jaccard index,0.00275322417041009
metabuli,marine2,90,kingdom,L1 norm error,0.0114741216080984
metabuli,marine2,90,phylum,L1 norm error,0.42777955148744
metabuli,marine2,90,class,L1 norm error,0.45038294172197
metabuli,marine2,90,order,L1 norm error,0.691545259244908
metabuli,marine2,90,family,L1 norm error,0.861994081954473
metabuli,marine2,90,genus,L1 norm error,1.06081387193162
metabuli,marine2,90,species,L1 norm error,0.83148911941209
metabuli,marine2,90,na,Weighted UniFrac error,0.0355727101694725
metabuli,marine2,90,na,Unweighted UniFrac error,19.3500380877634
metabuli,marine2,90,na,Weighted UniFrac (CAMI),4.33547894736061
metabuli,marine2,90,na,Unweighted UniFrac (CAMI),53341
metabuli,marine2,90,phylum,Sum of abundances,0.960576083574806
metabuli,marine2,90,class,Sum of abundances,0.949558751841632
metabuli,marine2,90,order,Sum of abundances,0.911746896175413
metabuli,marine2,90,family,Sum of abundances,0.890766521886703
metabuli,marine2,90,genus,Sum of abundances,0.847912906398079
metabuli,marine2,90,species,Sum of abundances,0.755488569973634
metabuli,marine2,90,phylum,Taxon counts,57
metabuli,marine2,90,class,Taxon counts,121
metabuli,marine2,90,order,Taxon counts,296
metabuli,marine2,90,family,Taxon counts,633
metabuli,marine2,90,genus,Taxon counts,2218
metabuli,marine2,90,species,Taxon counts,6841
sylph,marine2,90,kingdom,Bray-Curtis distance,0.0300949863785576
sylph,marine2,90,phylum,Bray-Curtis distance,0.255370536356009
sylph,marine2,90,class,Bray-Curtis distance,0.391899383886804
sylph,marine2,90,order,Bray-Curtis distance,0.529484587102222
sylph,marine2,90,family,Bray-Curtis distance,0.649219817737952
sylph,marine2,90,genus,Bray-Curtis distance,0.777445083559925
sylph,marine2,90,species,Bray-Curtis distance,0.781753842555146
sylph,marine2,90,phylum,Shannon diversity,1.73840115333123
sylph,marine2,90,phylum,Shannon equitability,0.72496959022839
sylph,marine2,90,class,Shannon diversity,2.04886585532801
sylph,marine2,90,class,Shannon equitability,0.723159750615434
sylph,marine2,90,order,Shannon diversity,3.13029515755262
sylph,marine2,90,order,Shannon equitability,0.848576158828294
sylph,marine2,90,family,Shannon diversity,3.59678907571021
sylph,marine2,90,family,Shannon equitability,0.878477378014845
sylph,marine2,90,genus,Shannon diversity,4.16176998291745
sylph,marine2,90,genus,Shannon equitability,0.92717913417562
sylph,marine2,90,species,Shannon diversity,4.32450010036963
sylph,marine2,90,species,Shannon equitability,0.92920862555764
sylph,marine2,90,kingdom,True positives,1
sylph,marine2,90,kingdom,False negatives,1
sylph,marine2,90,kingdom,False positives,0
sylph,marine2,90,kingdom,Completeness,0.5
sylph,marine2,90,kingdom,Purity,1
sylph,marine2,90,kingdom,F1 score,0.666666666666667
sylph,marine2,90,kingdom,Jaccard index,0.5
sylph,marine2,90,phylum,True positives,11
sylph,marine2,90,phylum,False negatives,23
sylph,marine2,90,phylum,False positives,0
sylph,marine2,90,phylum,Completeness,0.323529411764706
sylph,marine2,90,phylum,Purity,1
sylph,marine2,90,phylum,F1 score,0.488888888888889
sylph,marine2,90,phylum,Jaccard index,0.323529411764706
sylph,marine2,90,class,True positives,17
sylph,marine2,90,class,False negatives,47
sylph,marine2,90,class,False positives,0
sylph,marine2,90,class,Completeness,0.265625
sylph,marine2,90,class,Purity,1
sylph,marine2,90,class,F1 score,0.419753086419753
sylph,marine2,90,class,Jaccard index,0.265625
sylph,marine2,90,order,True positives,40
sylph,marine2,90,order,False negatives,82
sylph,marine2,90,order,False positives,0
sylph,marine2,90,order,Completeness,0.327868852459016
sylph,marine2,90,order,Purity,1
sylph,marine2,90,order,F1 score,0.493827160493827
sylph,marine2,90,order,Jaccard index,0.327868852459016
sylph,marine2,90,family,True positives,60
sylph,marine2,90,family,False negatives,142
sylph,marine2,90,family,False positives,0
sylph,marine2,90,family,Completeness,0.297029702970297
sylph,marine2,90,family,Purity,1
sylph,marine2,90,family,F1 score,0.458015267175573
sylph,marine2,90,family,Jaccard index,0.297029702970297
sylph,marine2,90,genus,True positives,89
sylph,marine2,90,genus,False negatives,213
sylph,marine2,90,genus,False positives,0
sylph,marine2,90,genus,Completeness,0.294701986754967
sylph,marine2,90,genus,Purity,1
sylph,marine2,90,genus,F1 score,0.455242966751918
sylph,marine2,90,genus,Jaccard index,0.294701986754967
sylph,marine2,90,species,True positives,79
sylph,marine2,90,species,False negatives,0
sylph,marine2,90,species,False positives,26
sylph,marine2,90,species,Completeness,1
sylph,marine2,90,species,Purity,0.752380952380952
sylph,marine2,90,species,F1 score,0.858695652173913
sylph,marine2,90,species,Jaccard index,0.752380952380952
sylph,marine2,90,kingdom,L1 norm error,0.0601899727571152
sylph,marine2,90,phylum,L1 norm error,0.510741072712018
sylph,marine2,90,class,L1 norm error,0.783798767773608
sylph,marine2,90,order,L1 norm error,1.05653508022609
sylph,marine2,90,family,L1 norm error,1.28955375915413
sylph,marine2,90,genus,L1 norm error,1.42541877130578
sylph,marine2,90,species,L1 norm error,0.877510488692492
sylph,marine2,90,na,Weighted UniFrac error,0.0511629903184548
sylph,marine2,90,na,Unweighted UniFrac error,0.707915329747698
sylph,marine2,90,na,Weighted UniFrac (CAMI),6.00374791262123
sylph,marine2,90,na,Unweighted UniFrac (CAMI),1744
sylph,marine2,90,phylum,Sum of abundances,1
sylph,marine2,90,class,Sum of abundances,1
sylph,marine2,90,order,Sum of abundances,1
sylph,marine2,90,family,Sum of abundances,1
sylph,marine2,90,genus,Sum of abundances,1
sylph,marine2,90,species,Sum of abundances,1
sylph,marine2,90,phylum,Taxon counts,11
sylph,marine2,90,class,Taxon counts,17
sylph,marine2,90,order,Taxon counts,40
sylph,marine2,90,family,Taxon counts,60
sylph,marine2,90,genus,Taxon counts,89
sylph,marine2,90,species,Taxon counts,105
singlem,marine3,90,kingdom,Bray-Curtis distance,0.00516748524574321
singlem,marine3,90,phylum,Bray-Curtis distance,0.0311214856477397
singlem,marine3,90,class,Bray-Curtis distance,0.0354247054362267
singlem,marine3,90,order,Bray-Curtis distance,0.0477349324408961
singlem,marine3,90,family,Bray-Curtis distance,0.064568605277384
singlem,marine3,90,genus,Bray-Curtis distance,0.147305113503507
singlem,marine3,90,species,Bray-Curtis distance,0.339151512042581
singlem,marine3,90,phylum,Shannon diversity,2.25240816497181
